employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
15819,28,Male,Married,48410.34,Full-time,Northeast,Yes,7.7,0
17513,46,Female,Single,106505.49,Full-time,Midwest,Yes,0.2,1
15218,46,Female,Married,46635.5,Contract,Northeast,Yes,1.2,0
12850,55,Male,Single,76929.15,Part-time,Midwest,No,1.3,0
10867,61,Female,Married,58496.79,Part-time,South,No,0.1,0
19710,43,Male,Single,78382.69,Full-time,South,No,0.9,1
10637,49,Male,Single,57759.94,Full-time,Midwest,No,0.1,0
12271,25,Female,Married,39522.35,Contract,Northeast,Yes,4.8,0
16203,53,Female,Married,83191.69,Full-time,Midwest,Yes,1.4,1
19922,39,Male,Single,66655.54,Full-time,West,Yes,1.8,1
16318,47,Female,Married,57729.01,Full-time,West,Yes,6.0,1
15075,43,Female,Single,72449.35,Full-time,Midwest,Yes,5.3,1
11228,39,Male,Single,64183.34,Full-time,Northeast,Yes,1.2,1
14368,39,Female,Married,66614.66,Contract,West,Yes,0.8,1
11106,43,Male,Single,58691.13,Contract,Northeast,Yes,0.4,0
16094,37,Female,Married,50496.25,Part-time,West,Yes,1.7,0
15769,37,Female,Widowed,61615.72,Part-time,Northeast,Yes,3.4,1
18009,33,Female,Married,47601.87,Full-time,West,Yes,5.9,1
14716,45,Female,Single,65837.95,Contract,South,Yes,0.8,1
13859,50,Female,Married,52297.44,Full-time,South,No,0.8,0
14596,28,Male,Single,56115.28,Full-time,Midwest,Yes,1.6,0
15131,36,Male,Widowed,55985.44,Part-time,Midwest,Yes,3.2,0
10731,55,Male,Single,66834.64,Part-time,South,Yes,4.0,1
13453,39,Male,Single,87617.47,Full-time,West,Yes,5.7,1
13985,64,Female,Married,37526.4,Contract,West,Yes,5.2,0
18636,60,Male,Married,61300.46,Full-time,Midwest,Yes,8.1,1
13975,26,Female,Single,67265.3,Full-time,West,No,1.0,0
12734,27,Male,Married,60790.76,Part-time,West,Yes,4.6,0
13470,62,Male,Married,69606.57,Full-time,West,Yes,16.7,1
12675,52,Male,Divorced,88264.12,Full-time,South,No,0.0,1
19229,39,Female,Single,88653.53,Full-time,Midwest,Yes,2.3,1
11384,34,Female,Single,60921.88,Contract,West,Yes,0.6,1
16916,30,Male,Married,80951.63,Full-time,South,Yes,14.8,1
10415,33,Male,Married,56412.73,Full-time,Northeast,No,10.2,0
10327,46,Male,Divorced,93068.73,Part-time,West,Yes,0.8,1
18081,48,Female,Married,42915.1,Part-time,Midwest,Yes,2.4,0
10146,28,Female,Single,56557.56,Full-time,Midwest,No,3.1,0
11635,48,Female,Married,68086.72,Full-time,West,No,2.1,1
19109,38,Female,Single,52142.07,Full-time,Northeast,No,8.1,0
18110,27,Male,Married,42956.82,Full-time,West,Yes,1.1,0
18083,47,Female,Single,64786.65,Full-time,West,Yes,0.9,1
19750,54,Other,Single,65162.65,Full-time,Midwest,Yes,3.1,1
16767,56,Female,Married,64507.52,Full-time,West,Yes,3.9,1
11710,60,Female,Divorced,67067.63,Full-time,South,No,0.7,1
16836,63,Male,Married,47789.03,Full-time,Northeast,Yes,2.1,1
12082,26,Male,Married,48430.93,Full-time,Midwest,Yes,0.2,0
19700,51,Male,Married,53307.02,Full-time,Midwest,Yes,3.4,1
13655,62,Female,Married,44943.11,Contract,Northeast,Yes,1.5,0
18474,34,Female,Single,86147.07,Full-time,South,Yes,1.9,1
10399,44,Female,Single,65595.46,Full-time,Northeast,No,2.5,1
14333,24,Male,Single,80997.49,Full-time,West,Yes,7.8,1
14664,51,Male,Married,90760.92,Contract,Midwest,Yes,10.0,1
19783,63,Other,Single,94994.95,Part-time,Northeast,No,4.4,0
18223,27,Female,Married,74114.37,Full-time,West,Yes,2.0,1
17753,32,Male,Married,68537.52,Part-time,West,Yes,3.5,1
18756,57,Male,Married,67439.75,Part-time,South,Yes,7.2,1
19337,45,Female,Single,69253.0,Full-time,Midwest,No,0.1,1
18896,44,Female,Single,32260.75,Full-time,Midwest,Yes,0.2,1
16408,47,Female,Single,57169.39,Contract,West,Yes,5.7,0
14991,46,Male,Single,44207.05,Full-time,West,Yes,5.5,1
12195,55,Female,Divorced,49120.37,Full-time,South,No,2.2,0
16412,48,Female,Single,63688.67,Full-time,Northeast,Yes,1.1,1
14908,27,Female,Single,58419.8,Contract,West,Yes,1.4,0
15760,55,Female,Married,42017.78,Full-time,South,No,2.0,0
12140,59,Other,Married,27956.69,Full-time,Midwest,No,4.5,0
19786,37,Female,Married,40665.11,Full-time,Midwest,Yes,0.9,1
19977,50,Male,Single,77729.29,Full-time,West,No,6.3,1
13644,47,Female,Single,68331.07,Full-time,South,Yes,0.2,1
19417,58,Female,Divorced,61324.06,Part-time,South,Yes,3.0,1
13710,32,Female,Single,64982.76,Part-time,West,No,3.2,0
18860,36,Female,Married,71486.97,Contract,Midwest,No,7.2,0
13709,34,Female,Single,39793.81,Full-time,South,No,5.3,0
13234,25,Female,Married,76136.55,Part-time,South,No,1.6,0
11032,44,Male,Married,65664.88,Full-time,South,No,7.1,1
11981,30,Male,Single,46564.42,Full-time,Midwest,No,3.2,0
11729,49,Male,Single,61140.75,Full-time,Northeast,No,0.6,1
13595,37,Female,Married,58169.84,Part-time,South,Yes,2.7,0
16266,59,Male,Married,54132.17,Full-time,West,No,6.7,0
11881,45,Female,Married,72408.24,Full-time,South,No,0.9,1
10878,36,Female,Married,48135.39,Full-time,West,Yes,3.2,1
16389,40,Female,Single,66105.2,Full-time,South,Yes,0.4,1
16241,55,Male,Widowed,77699.43,Full-time,West,Yes,3.9,1
19981,43,Female,Married,38407.48,Part-time,Northeast,No,8.6,0
15151,64,Male,Married,67674.28,Full-time,West,Yes,1.9,1
17175,41,Female,Single,58092.42,Full-time,South,Yes,8.9,1
18717,25,Male,Married,78862.25,Full-time,Northeast,No,1.5,0
11863,41,Other,Married,75784.24,Full-time,South,Yes,5.6,1
13869,52,Female,Married,74555.47,Full-time,South,No,0.8,1
19024,28,Male,Married,72507.33,Full-time,Northeast,Yes,2.1,1
12750,45,Male,Married,37988.85,Part-time,Midwest,Yes,0.2,0
19538,43,Female,Married,67101.34,Full-time,Midwest,No,11.5,1
15284,34,Male,Single,67072.66,Full-time,Northeast,Yes,17.5,1
14274,34,Male,Single,69944.27,Full-time,West,Yes,8.8,1
14803,46,Female,Widowed,74529.75,Full-time,Northeast,Yes,13.0,1
10822,49,Female,Single,63611.98,Full-time,West,Yes,0.7,1
10502,60,Female,Married,59783.04,Full-time,Northeast,Yes,0.2,1
14145,49,Male,Married,53176.55,Full-time,South,Yes,3.5,1
13714,62,Male,Single,60862.58,Full-time,Northeast,Yes,3.1,1
18503,52,Female,Divorced,36455.63,Part-time,South,Yes,0.1,0
15555,26,Male,Single,55690.87,Full-time,West,Yes,10.9,0
14255,27,Male,Single,49813.3,Full-time,Northeast,Yes,7.4,0
15548,41,Female,Single,63328.08,Part-time,West,No,6.9,0
14412,53,Male,Married,81052.86,Full-time,Northeast,No,0.5,1
10886,47,Female,Single,95691.71,Part-time,Midwest,Yes,2.3,1
17314,53,Male,Single,79856.81,Full-time,Northeast,Yes,0.7,1
13065,63,Male,Married,83769.16,Full-time,Northeast,Yes,2.8,1
11235,38,Female,Married,61088.21,Part-time,South,No,4.2,0
18953,28,Female,Widowed,42867.62,Full-time,West,Yes,9.0,0
10354,28,Female,Single,71792.71,Full-time,Northeast,Yes,0.9,1
14126,63,Male,Widowed,80118.03,Part-time,West,Yes,1.1,1
11776,41,Male,Married,69471.46,Full-time,South,Yes,1.6,1
10854,43,Female,Single,61703.72,Part-time,South,Yes,9.0,1
13694,39,Female,Divorced,73761.92,Full-time,West,Yes,3.5,1
10579,52,Female,Married,91967.56,Full-time,West,Yes,6.3,1
18084,51,Female,Married,96506.91,Contract,West,No,6.8,0
18987,43,Female,Single,58470.19,Full-time,Northeast,Yes,0.5,1
12394,22,Female,Married,61824.6,Full-time,Northeast,No,1.3,0
13382,51,Female,Married,46096.13,Full-time,West,Yes,1.4,1
12835,51,Male,Married,70678.33,Full-time,South,No,8.6,1
18873,39,Male,Divorced,63509.86,Part-time,Northeast,Yes,1.8,1
12388,38,Female,Single,51302.82,Full-time,Midwest,Yes,8.4,1
15502,35,Male,Married,54961.57,Full-time,South,Yes,13.0,1
18673,28,Female,Single,87025.41,Part-time,Midwest,Yes,0.7,0
18992,41,Female,Single,58316.75,Full-time,South,Yes,1.4,1
16107,40,Male,Widowed,53089.93,Full-time,South,No,3.5,0
10297,48,Female,Married,71991.82,Full-time,Northeast,Yes,0.4,1
15110,53,Male,Married,42070.27,Full-time,Northeast,No,0.8,0
10056,23,Male,Married,65363.63,Part-time,West,Yes,9.2,0
16890,62,Male,Married,70680.53,Full-time,Northeast,No,1.3,1
16369,61,Male,Married,74635.45,Full-time,South,Yes,5.9,1
14921,53,Male,Married,46470.65,Full-time,Midwest,No,7.5,0
14216,35,Male,Divorced,61900.54,Part-time,Northeast,Yes,15.3,1
13665,34,Other,Single,86247.62,Full-time,West,No,5.5,1
18920,23,Male,Married,65134.16,Part-time,South,No,1.9,0
18773,50,Female,Married,58139.12,Full-time,Northeast,Yes,2.0,1
17549,31,Female,Married,63599.01,Full-time,West,Yes,0.4,1
14773,25,Male,Married,77367.48,Full-time,Midwest,Yes,3.7,1
16959,64,Female,Married,70721.4,Full-time,South,Yes,3.0,1
16559,46,Male,Married,54789.56,Full-time,West,No,1.4,0
16775,23,Other,Married,76284.67,Full-time,South,Yes,3.0,1
14136,46,Female,Married,73884.87,Part-time,Midwest,Yes,3.3,1
15511,44,Female,Married,20674.61,Full-time,West,Yes,1.2,1
15204,31,Female,Married,74617.42,Full-time,South,Yes,0.2,1
17048,49,Female,Married,54162.8,Full-time,West,Yes,2.4,1
16739,49,Female,Single,71274.65,Part-time,Midwest,Yes,1.7,1
18881,64,Other,Single,59089.63,Part-time,Midwest,Yes,2.5,0
13403,23,Female,Single,77702.81,Contract,West,Yes,0.4,0
16098,36,Female,Widowed,82345.39,Contract,Northeast,Yes,9.4,1
10802,43,Female,Single,62291.0,Part-time,Midwest,Yes,5.9,1
19872,24,Male,Single,40018.57,Full-time,Midwest,No,9.5,0
18958,22,Female,Single,68275.89,Full-time,West,No,5.7,0
13325,53,Male,Married,77413.42,Full-time,Midwest,Yes,1.2,1
12270,36,Male,Divorced,54690.16,Full-time,Northeast,No,4.7,0
16509,38,Male,Married,61479.01,Full-time,Midwest,No,0.5,1
12497,34,Other,Married,62989.21,Part-time,Northeast,Yes,3.2,1
19721,27,Male,Single,75301.56,Full-time,West,No,3.0,0
18789,54,Female,Married,40409.96,Full-time,West,No,12.3,0
19746,46,Male,Single,43104.01,Full-time,Northeast,No,0.8,0
12124,57,Male,Married,56773.05,Full-time,Midwest,No,5.9,0
10505,44,Female,Married,57667.92,Full-time,Midwest,Yes,3.8,1
16586,23,Female,Married,67236.31,Part-time,Midwest,Yes,4.4,0
13914,43,Other,Married,84458.49,Full-time,West,Yes,12.9,1
11589,32,Male,Married,34691.08,Full-time,South,Yes,1.4,1
18709,40,Male,Single,76186.21,Full-time,West,No,0.7,1
14567,49,Male,Married,45491.79,Part-time,Midwest,No,0.7,0
17686,59,Male,Married,64920.88,Part-time,South,Yes,0.7,1
16644,58,Other,Divorced,82597.28,Full-time,Midwest,No,0.2,1
15004,43,Male,Married,60134.59,Full-time,South,Yes,5.8,1
15222,31,Male,Single,35700.13,Full-time,Midwest,Yes,2.2,1
11206,51,Male,Single,78025.96,Full-time,Midwest,Yes,8.7,1
14186,49,Female,Single,89933.25,Part-time,Northeast,Yes,1.0,1
11216,60,Male,Married,81014.72,Full-time,Midwest,Yes,8.3,1
13099,51,Male,Married,78435.84,Full-time,Midwest,No,13.0,1
17090,48,Male,Divorced,60355.06,Full-time,Midwest,No,1.6,1
12456,55,Female,Single,42715.17,Part-time,South,Yes,4.8,0
10702,49,Male,Single,93206.94,Full-time,West,Yes,1.6,1
16837,28,Male,Married,43354.88,Full-time,South,No,5.1,0
19539,64,Male,Married,72318.54,Full-time,Northeast,Yes,9.3,1
12413,32,Female,Married,56291.15,Full-time,Midwest,Yes,5.3,1
15719,27,Female,Single,65155.45,Part-time,Northeast,No,2.0,0
10057,27,Male,Single,49511.76,Part-time,West,Yes,11.4,0
17431,31,Female,Married,56233.27,Full-time,West,No,1.7,0
15886,45,Male,Married,60316.74,Full-time,Midwest,Yes,10.6,1
16024,61,Male,Married,39314.8,Full-time,West,No,8.4,0
16698,29,Female,Single,56268.97,Full-time,West,Yes,4.5,0
10614,62,Male,Single,59881.16,Full-time,West,Yes,0.9,1
18552,53,Female,Single,47020.59,Part-time,West,No,1.1,0
12308,37,Female,Single,45317.63,Full-time,South,Yes,14.2,1
18539,59,Other,Married,73693.46,Full-time,Northeast,No,2.8,1
16829,34,Male,Single,63243.82,Part-time,Midwest,Yes,1.6,1
19869,38,Male,Divorced,81387.42,Full-time,South,Yes,2.3,1
16550,47,Female,Married,71535.33,Contract,South,No,1.5,0
10185,38,Female,Divorced,44509.88,Full-time,South,Yes,3.1,1
11053,30,Female,Single,74851.43,Part-time,Northeast,Yes,2.6,0
17071,59,Male,Married,89368.77,Part-time,West,No,14.5,0
11837,24,Male,Married,45987.55,Contract,South,Yes,6.4,0
10162,48,Male,Single,68504.38,Full-time,South,No,0.8,1
18990,23,Male,Single,78297.13,Full-time,Northeast,Yes,9.2,1
16571,28,Male,Single,59725.63,Full-time,Midwest,Yes,4.3,0
14941,30,Male,Single,66967.43,Full-time,Northeast,Yes,2.1,1
16008,42,Female,Married,69878.98,Full-time,Northeast,Yes,0.4,1
13157,44,Female,Married,55215.58,Full-time,Northeast,Yes,0.6,1
14593,43,Other,Divorced,54248.83,Full-time,Midwest,No,2.7,0
17236,45,Male,Married,63891.2,Full-time,Midwest,Yes,0.8,1
14718,44,Female,Single,85760.85,Full-time,Midwest,No,0.6,1
10115,22,Male,Married,78724.07,Full-time,West,Yes,0.2,1
19123,33,Female,Married,52241.86,Full-time,Northeast,Yes,4.4,1
13062,47,Male,Single,52431.55,Contract,Midwest,Yes,1.2,0
10938,61,Male,Divorced,53304.39,Full-time,Midwest,Yes,2.0,1
11693,31,Male,Single,69467.99,Full-time,Midwest,Yes,0.8,1
15744,36,Female,Single,72289.28,Full-time,Northeast,Yes,7.0,1
16038,23,Female,Married,75500.09,Part-time,Midwest,No,1.1,0
11653,28,Female,Married,87379.32,Full-time,Northeast,No,2.6,0
11719,30,Female,Single,57216.65,Full-time,Northeast,No,2.3,0
18976,28,Female,Married,77294.92,Part-time,West,Yes,4.9,0
16079,46,Male,Single,61170.71,Full-time,Northeast,No,3.1,1
12515,44,Female,Divorced,89522.92,Part-time,Midwest,No,0.3,0
11851,33,Female,Divorced,61554.71,Part-time,Midwest,No,6.9,0
13704,29,Female,Married,96206.91,Contract,Northeast,No,17.1,0
18182,39,Male,Widowed,75240.63,Full-time,West,No,0.1,1
15526,48,Other,Married,53364.97,Full-time,Midwest,No,0.9,0
18657,33,Female,Single,87785.1,Full-time,Midwest,Yes,7.3,1
14489,49,Male,Married,62880.69,Full-time,West,No,0.5,1
11344,29,Female,Single,55134.44,Full-time,West,No,6.4,0
10590,41,Other,Married,64741.31,Part-time,Northeast,Yes,1.8,1
15258,64,Female,Married,50205.56,Full-time,Northeast,Yes,3.6,1
14394,52,Female,Married,45044.07,Full-time,West,Yes,1.8,1
14495,42,Female,Married,80059.83,Part-time,West,Yes,3.8,1
13354,47,Female,Married,52575.76,Full-time,South,No,9.4,0
13061,54,Male,Married,39463.95,Full-time,Midwest,Yes,1.3,1
11398,26,Female,Married,80983.69,Full-time,South,Yes,4.4,1
18056,34,Male,Single,61983.4,Part-time,West,Yes,0.4,1
15119,37,Male,Single,41294.73,Full-time,South,Yes,1.3,1
17304,63,Male,Married,85179.37,Full-time,Midwest,Yes,0.8,1
10563,48,Female,Married,64564.25,Full-time,Northeast,Yes,0.1,1
18979,37,Female,Single,102842.72,Full-time,Northeast,No,6.7,1
10695,22,Male,Single,67848.66,Full-time,Northeast,No,0.1,0
17363,49,Female,Married,69797.96,Full-time,South,No,2.3,1
19916,25,Female,Married,68994.79,Full-time,Northeast,Yes,2.9,1
11680,32,Male,Widowed,55814.53,Contract,South,Yes,2.8,0
13375,23,Male,Single,61329.79,Full-time,West,Yes,5.7,1
19686,49,Female,Single,60648.86,Part-time,Midwest,Yes,3.9,1
11527,52,Female,Single,51738.03,Full-time,West,No,1.6,0
12609,49,Female,Married,71283.4,Full-time,Northeast,No,0.9,1
12169,33,Male,Married,80591.37,Full-time,West,Yes,6.7,1
13431,53,Male,Divorced,71448.86,Full-time,South,No,5.1,1
19185,57,Male,Single,34295.73,Part-time,South,No,3.9,0
14854,30,Female,Single,36359.86,Full-time,Midwest,Yes,0.8,0
12613,27,Male,Single,74408.09,Full-time,Midwest,Yes,5.4,1
11796,39,Male,Married,41209.71,Full-time,South,Yes,0.3,1
17452,48,Female,Single,57606.2,Full-time,Midwest,No,0.6,0
15168,31,Female,Single,67317.9,Full-time,Northeast,Yes,4.9,1
12508,34,Male,Married,79173.9,Full-time,Northeast,Yes,6.6,1
19927,61,Female,Married,87651.44,Full-time,West,Yes,1.3,1
10512,56,Female,Married,47758.77,Full-time,Northeast,No,4.7,0
18928,58,Male,Married,44746.75,Full-time,Midwest,Yes,3.6,1
19725,43,Female,Married,59901.74,Full-time,Midwest,Yes,8.7,1
14340,24,Male,Married,76188.18,Full-time,Midwest,Yes,2.7,1
16901,31,Female,Married,41883.91,Full-time,South,Yes,1.4,1
19033,27,Male,Single,59531.46,Full-time,Midwest,Yes,1.4,0
17028,52,Male,Married,52507.2,Full-time,Northeast,Yes,5.3,1
17768,41,Male,Single,46731.91,Part-time,Midwest,Yes,7.4,0
12829,30,Other,Single,62341.79,Full-time,Northeast,No,20.2,0
17053,46,Male,Single,50316.36,Full-time,South,Yes,1.0,1
13422,34,Male,Married,69387.49,Part-time,Midwest,Yes,4.6,1
14560,46,Female,Divorced,84511.82,Part-time,South,No,5.6,0
17674,63,Female,Single,80602.56,Full-time,South,No,1.5,1
10027,46,Female,Single,58389.96,Full-time,Northeast,Yes,1.2,1
19598,64,Female,Married,82033.46,Part-time,West,No,2.6,0
14071,47,Male,Married,74872.67,Full-time,Midwest,Yes,0.0,1
12809,37,Female,Single,73913.06,Contract,Northeast,Yes,7.1,1
19824,32,Female,Divorced,52551.03,Full-time,Midwest,Yes,0.7,1
12996,25,Female,Single,52268.54,Part-time,Northeast,Yes,0.6,0
16067,42,Female,Married,55224.3,Contract,West,Yes,0.9,0
13462,39,Female,Single,97391.22,Full-time,West,No,5.0,1
10265,41,Male,Single,57079.04,Full-time,Northeast,Yes,0.1,1
15660,38,Female,Widowed,68251.05,Full-time,South,No,2.6,1
13227,58,Male,Single,90300.36,Full-time,South,Yes,1.1,1
19630,24,Male,Married,81022.74,Full-time,West,Yes,2.6,1
18828,46,Male,Single,71451.28,Full-time,West,No,0.7,1
11858,33,Male,Married,52007.62,Full-time,Northeast,No,10.9,0
15831,46,Female,Married,51973.8,Full-time,Midwest,Yes,8.0,1
16392,38,Female,Single,84764.56,Part-time,South,No,0.3,0
17396,60,Male,Married,59023.05,Part-time,Midwest,No,0.7,0
16756,52,Male,Single,69098.81,Full-time,South,Yes,3.0,1
16934,22,Female,Married,63067.76,Full-time,Midwest,Yes,2.6,1
10151,27,Female,Married,59466.01,Full-time,Midwest,Yes,1.4,0
17801,63,Female,Widowed,60296.95,Part-time,South,Yes,0.5,1
13244,58,Male,Married,74464.56,Full-time,West,Yes,5.3,1
10235,46,Female,Single,65232.24,Full-time,Northeast,Yes,2.0,1
16196,24,Male,Married,83282.98,Full-time,West,Yes,2.0,1
15156,25,Female,Divorced,53268.14,Full-time,Northeast,Yes,1.8,0
18626,61,Female,Single,55147.56,Full-time,South,No,2.6,0
14035,50,Male,Single,79529.25,Full-time,Midwest,No,0.7,1
15545,38,Other,Married,74620.75,Full-time,South,Yes,4.3,1
19399,30,Female,Married,69389.61,Part-time,Midwest,Yes,1.5,0
18728,39,Male,Married,64604.24,Full-time,Midwest,Yes,2.4,1
19921,42,Other,Single,39306.92,Full-time,West,Yes,5.3,1
17402,32,Male,Widowed,65105.19,Full-time,West,Yes,1.1,1
15111,57,Male,Married,61713.7,Full-time,Midwest,Yes,2.8,1
10451,23,Male,Married,63673.09,Full-time,Midwest,Yes,0.0,1
12530,61,Male,Married,55285.69,Full-time,South,Yes,1.3,1
16103,59,Female,Married,46810.1,Full-time,West,No,1.3,0
12989,26,Female,Single,54539.83,Full-time,West,Yes,6.7,0
10793,51,Male,Married,69370.17,Full-time,South,No,0.5,1
12342,26,Female,Married,93702.07,Full-time,West,No,0.3,0
10096,26,Male,Divorced,65961.4,Full-time,Northeast,No,0.9,0
16920,55,Female,Single,68570.29,Full-time,West,Yes,5.6,1
15388,24,Female,Single,47640.08,Full-time,Northeast,No,0.6,0
18387,55,Other,Single,41650.8,Part-time,West,Yes,0.7,0
14179,63,Male,Single,79202.91,Full-time,South,No,9.2,1
15932,64,Female,Married,78752.13,Full-time,West,No,7.8,1
10848,27,Male,Married,64830.62,Full-time,West,Yes,9.8,1
16160,48,Female,Widowed,67833.63,Full-time,Midwest,Yes,2.4,1
11700,62,Male,Single,60244.98,Part-time,West,Yes,11.2,1
10982,29,Female,Single,38253.57,Full-time,South,No,0.9,0
15868,60,Male,Divorced,96546.32,Full-time,West,Yes,9.0,1
11942,25,Female,Single,52204.81,Part-time,Midwest,Yes,0.1,0
19626,46,Female,Single,62286.38,Full-time,West,No,2.6,1
18206,34,Female,Married,54903.2,Full-time,Midwest,No,0.6,0
18561,55,Female,Married,44477.48,Full-time,South,Yes,3.3,1
19951,57,Male,Single,68751.57,Full-time,West,Yes,1.7,1
17416,23,Female,Married,77751.41,Contract,Northeast,No,7.5,0
13976,48,Male,Divorced,89089.01,Full-time,Midwest,Yes,7.5,1
19145,40,Female,Married,91450.05,Full-time,West,No,2.0,1
19878,40,Female,Married,68399.26,Full-time,West,No,0.8,1
10779,42,Female,Married,29773.92,Full-time,Midwest,No,7.8,0
13955,53,Male,Married,67960.39,Full-time,South,No,0.5,1
19817,31,Female,Married,59198.55,Full-time,Northeast,No,9.3,0
17578,44,Male,Married,45292.08,Full-time,Midwest,Yes,5.8,1
16653,29,Male,Single,84059.64,Full-time,Midwest,Yes,2.1,1
15906,37,Male,Married,57082.92,Full-time,South,Yes,0.5,1
14830,60,Female,Single,52400.14,Full-time,South,Yes,5.4,1
14988,59,Other,Married,65270.13,Full-time,West,Yes,2.4,1
15220,56,Female,Married,65918.76,Full-time,Northeast,Yes,1.9,1
13743,51,Female,Widowed,61517.87,Part-time,West,Yes,0.1,1
10986,54,Other,Single,46776.33,Full-time,West,No,1.6,0
13400,63,Female,Single,70802.63,Part-time,South,Yes,2.0,1
15556,48,Male,Single,48029.66,Full-time,West,No,5.6,0
12890,56,Male,Single,64414.56,Full-time,Midwest,No,7.6,1
13186,58,Male,Married,78394.34,Part-time,Midwest,Yes,0.8,1
17599,56,Male,Single,69759.41,Full-time,Midwest,Yes,0.8,1
18878,61,Male,Single,41429.86,Full-time,Midwest,No,1.8,0
13562,57,Female,Married,79626.72,Contract,West,No,3.0,0
15608,28,Female,Divorced,54507.03,Full-time,South,Yes,0.2,0
16690,31,Female,Married,91567.33,Full-time,South,No,1.2,1
14074,48,Female,Married,85071.03,Contract,Northeast,Yes,2.5,1
15882,56,Male,Single,62827.4,Contract,Midwest,No,1.7,0
12763,61,Male,Divorced,65070.74,Full-time,South,No,5.2,1
13808,41,Other,Married,77161.39,Full-time,Midwest,No,5.4,1
18170,25,Male,Married,60143.25,Full-time,Northeast,No,1.8,0
10544,35,Male,Single,58884.42,Contract,Northeast,No,1.8,0
13962,35,Female,Married,79731.77,Full-time,West,Yes,3.2,1
15177,25,Male,Married,59958.95,Full-time,Northeast,No,0.1,0
19784,36,Female,Married,56445.06,Full-time,Midwest,Yes,2.2,1
14622,23,Male,Married,65710.62,Full-time,Northeast,Yes,2.8,1
12043,28,Female,Single,89036.38,Full-time,South,Yes,6.5,1
19933,36,Female,Single,67199.56,Contract,Midwest,No,0.9,0
16921,62,Female,Single,89958.32,Full-time,Northeast,No,0.1,1
16481,31,Female,Married,65264.45,Full-time,Midwest,Yes,2.5,1
17212,55,Male,Married,39876.98,Contract,South,No,1.4,0
14778,53,Female,Married,74861.05,Part-time,Midwest,No,1.2,0
13131,60,Male,Married,70960.83,Full-time,South,No,1.4,1
12433,30,Male,Married,47612.27,Contract,South,Yes,0.2,0
19382,62,Female,Married,67729.97,Full-time,South,No,7.9,1
16656,59,Male,Single,61170.48,Full-time,Midwest,No,11.8,1
19742,22,Male,Married,70043.67,Contract,Northeast,No,0.8,0
10632,29,Male,Single,53971.78,Full-time,Midwest,No,6.8,0
10509,34,Male,Single,43691.16,Full-time,Midwest,No,2.0,0
19728,58,Male,Married,63907.18,Full-time,West,Yes,7.5,1
17322,38,Male,Divorced,58418.03,Full-time,Midwest,Yes,1.1,1
16294,58,Female,Divorced,64704.36,Full-time,South,Yes,0.4,1
18303,59,Female,Married,51460.22,Part-time,Northeast,Yes,2.5,0
15588,36,Male,Single,75660.45,Full-time,Northeast,No,11.1,1
19446,47,Female,Married,83361.71,Full-time,South,No,6.3,1
10952,35,Male,Married,54359.76,Full-time,Northeast,No,0.8,0
16178,24,Male,Married,84499.5,Full-time,Midwest,Yes,7.7,1
11439,44,Male,Married,68903.85,Full-time,Midwest,Yes,16.7,1
19593,27,Female,Married,67209.47,Contract,Midwest,Yes,6.1,0
19823,52,Female,Married,84589.34,Full-time,West,Yes,1.0,1
12880,39,Male,Divorced,81591.99,Contract,Midwest,Yes,10.1,1
18763,60,Female,Divorced,73849.65,Full-time,West,No,16.3,1
11223,55,Female,Single,90212.3,Full-time,South,Yes,0.5,1
18824,27,Female,Married,56362.79,Full-time,South,Yes,0.3,0
11015,33,Male,Married,92295.09,Full-time,Midwest,Yes,7.8,1
12849,41,Male,Divorced,62179.44,Full-time,South,Yes,5.0,1
16545,38,Male,Single,37676.11,Full-time,South,Yes,2.5,1
18327,30,Male,Married,65208.24,Part-time,West,Yes,0.5,0
17931,57,Male,Single,51594.24,Full-time,West,Yes,1.4,1
16950,25,Male,Married,43927.35,Full-time,South,No,0.3,0
13588,46,Female,Single,49209.39,Full-time,South,No,5.9,0
18681,36,Male,Single,84408.34,Full-time,West,Yes,3.1,1
15010,46,Female,Married,78318.99,Full-time,West,No,2.6,1
10338,63,Male,Single,71585.88,Part-time,Northeast,No,3.4,0
13963,54,Female,Married,57203.34,Contract,West,Yes,3.2,0
13989,52,Male,Married,53224.24,Contract,South,Yes,0.2,0
11336,47,Male,Married,59550.19,Full-time,West,No,4.5,0
14125,30,Female,Married,36413.94,Full-time,West,Yes,7.7,0
14134,56,Male,Single,64192.15,Full-time,Northeast,Yes,0.2,1
15431,41,Female,Married,76409.07,Full-time,South,Yes,3.5,1
14385,63,Female,Single,44444.94,Full-time,South,No,0.5,0
15280,24,Female,Widowed,51070.34,Full-time,Northeast,No,10.7,0
14763,61,Female,Divorced,71015.36,Contract,South,No,1.3,0
14755,28,Male,Single,76442.91,Full-time,Northeast,Yes,10.2,1
13653,49,Male,Married,79089.58,Part-time,Northeast,No,0.3,0
19445,22,Female,Married,40269.43,Full-time,Northeast,No,7.6,0
19193,49,Female,Married,66942.05,Full-time,West,Yes,9.4,1
13353,29,Female,Single,41542.97,Contract,West,Yes,1.2,0
15234,39,Male,Single,73250.7,Full-time,Northeast,Yes,3.3,1
13060,41,Female,Married,83190.14,Full-time,West,No,8.6,1
16957,52,Female,Married,70198.6,Full-time,Midwest,Yes,5.2,1
